CMDLINE C:\Python312\python.exe pipelines/clean_fire_data.py
MEM 1110.281250 1746032956.0606
MEM 1110.605469 1746032956.1617
MEM 1110.855469 1746032956.2632
MEM 1111.113281 1746032956.3674
MEM 1111.367188 1746032956.4678
MEM 1111.753906 1746032956.5679
MEM 1112.011719 1746032956.6683
MEM 1112.394531 1746032956.7685
MEM 1112.585938 1746032956.8692
MEM 1113.035156 1746032956.9695
MEM 1113.292969 1746032957.0698
MEM 1113.613281 1746032957.1702
MEM 1114.125000 1746032957.2707
MEM 1114.507812 1746032957.3709
MEM 1114.828125 1746032957.4710
MEM 1115.214844 1746032957.5714
MEM 1115.597656 1746032957.6718
MEM 1116.046875 1746032957.7721
MEM 1116.496094 1746032957.8726
MEM 1116.816406 1746032957.9730
MEM 1117.070312 1746032958.0735
MEM 1117.582031 1746032958.1741
MEM 1117.968750 1746032958.2744
MEM 1118.289062 1746032958.3746
MEM 1118.738281 1746032958.4751
MEM 1119.117188 1746032958.5759
MEM 1119.570312 1746032958.6764
MEM 1119.761719 1746032958.7771
MEM 1120.210938 1746032958.8777
MEM 1120.593750 1746032958.9787
MEM 1120.980469 1746032959.0795
MEM 1121.320312 1746032959.1800
MEM 1121.812500 1746032959.2804
MEM 1122.324219 1746032959.3808
MEM 1122.773438 1746032959.4811
MEM 1123.222656 1746032959.5817
MEM 1123.671875 1746032959.6818
MEM 1124.066406 1746032959.7821
MEM 1124.566406 1746032959.8825
MEM 1125.015625 1746032959.9831
MEM 1125.273438 1746032960.0834
MEM 1125.464844 1746032960.1873
MEM 1125.785156 1746032960.3017
MEM 1126.039062 1746032960.4053
MEM 1126.296875 1746032960.5056
MEM 1126.488281 1746032960.6060
MEM 1126.808594 1746032960.7062
MEM 1127.195312 1746032960.8067
MEM 1127.449219 1746032960.9080
MEM 1127.707031 1746032961.0131
MEM 1128.027344 1746032961.1139
MEM 1128.281250 1746032961.2145
MEM 1128.667969 1746032961.3150
MEM 1129.050781 1746032961.4152
MEM 1129.500000 1746032961.5155
MEM 1129.820312 1746032961.6162
MEM 1130.269531 1746032961.7165
MEM 1130.718750 1746032961.8170
MEM 1131.101562 1746032961.9174
MEM 1131.421875 1746032962.0178
MEM 1131.742188 1746032962.1181
MEM 1132.191406 1746032962.2183
MEM 1132.511719 1746032962.3186
MEM 1132.960938 1746032962.4191
MEM 1133.281250 1746032962.5197
MEM 1133.664062 1746032962.6202
MEM 1133.921875 1746032962.7205
MEM 1134.433594 1746032962.8212
MEM 1134.750000 1746032962.9218
MEM 1135.203125 1746032963.0221
MEM 1135.394531 1746032963.1229
MEM 1135.714844 1746032963.2237
MEM 1136.226562 1746032963.3239
MEM 1136.484375 1746032963.4244
MEM 1136.933594 1746032963.5247
MEM 1137.187500 1746032963.6258
MEM 1137.585938 1746032963.7265
MEM 1137.980469 1746032963.8277
MEM 1138.449219 1746032963.9280
MEM 1138.914062 1746032964.0286
MEM 1139.492188 1746032964.1292
MEM 1139.941406 1746032964.2293
MEM 1140.390625 1746032964.3296
MEM 1140.839844 1746032964.4301
MEM 1141.222656 1746032964.5303
MEM 1141.480469 1746032964.6307
MEM 1141.664062 1746032964.7311
MEM 1141.929688 1746032964.8375
MEM 1142.121094 1746032964.9383
MEM 1142.378906 1746032965.0392
MEM 1142.761719 1746032965.1395
MEM 1142.953125 1746032965.2397
MEM 1143.210938 1746032965.3400
MEM 1143.464844 1746032965.4406
MEM 1143.722656 1746032965.5466
MEM 1144.109375 1746032965.6474
MEM 1144.406250 1746032965.7478
MEM 1144.875000 1746032965.8482
MEM 1145.125000 1746032965.9489
MEM 1145.453125 1746032966.0492
MEM 1145.906250 1746032966.1512
MEM 1146.222656 1746032966.2522
MEM 1146.609375 1746032966.3526
MEM 1147.058594 1746032966.4530
MEM 1147.378906 1746032966.5532
MEM 1147.699219 1746032966.6539
MEM 1148.148438 1746032966.7546
MEM 1148.593750 1746032966.8547
MEM 1148.851562 1746032966.9552
MEM 1149.300781 1746032967.0555
MEM 1149.683594 1746032967.1560
MEM 1150.132812 1746032967.2563
MEM 1150.582031 1746032967.3566
MEM 1150.839844 1746032967.4570
MEM 1151.109375 1746032967.5575
MEM 1151.414062 1746032967.6580
MEM 1151.824219 1746032967.7586
MEM 1152.183594 1746032967.8594
MEM 1152.570312 1746032967.9597
MEM 1152.886719 1746032968.0604
MEM 1153.335938 1746032968.1614
MEM 1153.593750 1746032968.2615
MEM 1154.105469 1746032968.3618
MEM 1154.617188 1746032968.4624
MEM 1155.066406 1746032968.5626
MEM 1155.578125 1746032968.6637
MEM 1156.027344 1746032968.7640
MEM 1156.539062 1746032968.8644
MEM 1156.988281 1746032968.9648
MEM 1157.437500 1746032969.0654
MEM 1157.914062 1746032969.1657
MEM 1158.398438 1746032969.2660
MEM 1158.589844 1746032969.3663
MEM 1158.847656 1746032969.4667
MEM 1159.039062 1746032969.5670
MEM 1159.359375 1746032969.6675
MEM 1159.558594 1746032969.7680
MEM 1159.824219 1746032969.8686
MEM 1160.023438 1746032969.9697
MEM 1160.406250 1746032970.0705
MEM 1160.664062 1746032970.1710
MEM 1160.984375 1746032970.2713
MEM 1161.304688 1746032970.3719
MEM 1161.625000 1746032970.4726
MEM 1162.058594 1746032970.5729
MEM 1162.394531 1746032970.6732
MEM 1162.585938 1746032970.7738
MEM 1163.039062 1746032970.8741
MEM 1163.359375 1746032970.9744
MEM 1163.871094 1746032971.0751
MEM 1164.191406 1746032971.1768
MEM 1164.320312 1746032971.2778
MEM 1164.320312 1746032971.3792
MEM 1164.320312 1746032971.4797
MEM 1164.320312 1746032971.5801
MEM 1164.746094 1746032971.6804
MEM 1165.089844 1746032971.7806
MEM 1165.535156 1746032971.8808
MEM 1165.855469 1746032971.9816
MEM 1166.242188 1746032972.0818
MEM 1166.562500 1746032972.1823
MEM 1167.074219 1746032972.2828
MEM 1167.265625 1746032972.3833
MEM 1167.585938 1746032972.4841
MEM 1168.035156 1746032972.5846
MEM 1168.292969 1746032972.6850
MEM 1168.785156 1746032972.7854
MEM 1168.996094 1746032972.8859
MEM 1169.507812 1746032972.9866
MEM 1169.957031 1746032973.0870
MEM 1170.339844 1746032973.1874
MEM 1170.789062 1746032973.2879
MEM 1171.046875 1746032973.3883
MEM 1171.472656 1746032973.4887
MEM 1171.945312 1746032973.5891
MEM 1172.332031 1746032973.6896
MEM 1172.781250 1746032973.7901
MEM 1173.292969 1746032973.8904
MEM 1173.484375 1746032973.9925
MEM 1173.804688 1746032974.0974
MEM 1173.996094 1746032974.1982
MEM 1174.253906 1746032974.2995
MEM 1174.574219 1746032974.3997
MEM 1174.765625 1746032974.5000
MEM 1175.023438 1746032974.6005
MEM 1175.285156 1746032974.7009
MEM 1175.597656 1746032974.8015
MEM 1175.855469 1746032974.9019
MEM 1176.238281 1746032975.0021
MEM 1176.496094 1746032975.1026
MEM 1176.945312 1746032975.2028
MEM 1177.328125 1746032975.3030
MEM 1177.585938 1746032975.4034
MEM 1177.777344 1746032975.5052
MEM 1178.179688 1746032975.6056
MEM 1178.417969 1746032975.7065
MEM 1178.675781 1746032975.8073
MEM 1179.007812 1746032975.9079
MEM 1179.273438 1746032976.0125
MEM 1179.671875 1746032976.1139
MEM 1179.941406 1746032976.2147
MEM 1180.273438 1746032976.3165
MEM 1180.531250 1746032976.4173
MEM 1180.789062 1746032976.5176
MEM 1181.042969 1746032976.6179
MEM 1181.429688 1746032976.7187
MEM 1181.750000 1746032976.8192
MEM 1182.152344 1746032976.9199
MEM 1182.582031 1746032977.0204
MEM 1183.031250 1746032977.1206
MEM 1183.222656 1746032977.2210
MEM 1183.671875 1746032977.3213
MEM 1184.183594 1746032977.4220
MEM 1184.503906 1746032977.5224
MEM 1184.910156 1746032977.6227
MEM 1185.210938 1746032977.7271
MEM 1185.425781 1746032977.8279
MEM 1185.972656 1746032977.9283
MEM 1186.425781 1746032978.0289
MEM 1186.937500 1746032978.1290
MEM 1187.515625 1746032978.2294
MEM 1187.898438 1746032978.3299
MEM 1188.218750 1746032978.4305
MEM 1188.734375 1746032978.5310
MEM 1189.179688 1746032978.6315
MEM 1189.757812 1746032978.7317
MEM 1189.949219 1746032978.8331
MEM 1190.207031 1746032978.9424
MEM 1190.398438 1746032979.0463
MEM 1190.781250 1746032979.1474
MEM 1190.972656 1746032979.2478
MEM 1191.230469 1746032979.3484
MEM 1191.488281 1746032979.4489
MEM 1191.871094 1746032979.5492
MEM 1192.128906 1746032979.6518
MEM 1192.359375 1746032979.7551
MEM 1192.640625 1746032979.8559
MEM 1192.960938 1746032979.9563
MEM 1193.410156 1746032980.0566
MEM 1193.726562 1746032980.1597
MEM 1193.921875 1746032980.2604
MEM 1194.371094 1746032980.3612
MEM 1194.691406 1746032980.4616
MEM 1194.945312 1746032980.5618
MEM 1195.394531 1746032980.6621
MEM 1195.703125 1746032980.7626
MEM 1196.164062 1746032980.8638
MEM 1196.421875 1746032980.9641
MEM 1196.675781 1746032981.0646
MEM 1197.125000 1746032981.1649
MEM 1197.636719 1746032981.2653
MEM 1197.894531 1746032981.3658
MEM 1198.214844 1746032981.4660
MEM 1198.597656 1746032981.5664
MEM 1198.863281 1746032981.6669
MEM 1199.367188 1746032981.7672
MEM 1199.687500 1746032981.8676
MEM 1200.136719 1746032981.9680
MEM 1200.394531 1746032982.0685
MEM 1200.839844 1746032982.1688
MEM 1201.164062 1746032982.2691
MEM 1201.421875 1746032982.3697
MEM 1201.871094 1746032982.4699
MEM 608.878906 1746032982.5704
MEM 609.339844 1746032982.6707
MEM 609.679688 1746032982.7709
MEM 610.210938 1746032982.8713
MEM 610.671875 1746032982.9717
MEM 611.007812 1746032983.0720
MEM 611.472656 1746032983.1723
MEM 611.671875 1746032983.2726
MEM 611.808594 1746032983.3764
MEM 611.964844 1746032983.4858
MEM 612.273438 1746032983.5922
MEM 612.472656 1746032983.7021
MEM 612.695312 1746032983.8100
MEM 612.945312 1746032983.9114
MEM 613.226562 1746032984.0124
MEM 613.304688 1746032984.1143
MEM 613.578125 1746032984.2150
MEM 613.785156 1746032984.3156
MEM 614.062500 1746032984.4206
MEM 614.269531 1746032984.5219
MEM 614.664062 1746032984.6268
MEM 614.867188 1746032984.7281
MEM 615.136719 1746032984.8286
MEM 615.335938 1746032984.9296
MEM 615.800781 1746032985.0300
MEM 616.066406 1746032985.1307
MEM 616.464844 1746032985.2310
MEM 616.664062 1746032985.3313
MEM 616.929688 1746032985.4318
MEM 617.328125 1746032985.5320
MEM 617.593750 1746032985.6322
MEM 617.929688 1746032985.7325
MEM 618.449219 1746032985.8329
MEM 618.656250 1746032985.9331
MEM 618.925781 1746032986.0336
MEM 619.371094 1746032986.1341
MEM 619.671875 1746032986.2345
MEM 619.984375 1746032986.3348
MEM 620.453125 1746032986.4351
MEM 620.718750 1746032986.5358
MEM 621.054688 1746032986.6361
MEM 621.445312 1746032986.7366
MEM 621.781250 1746032986.8372
MEM 622.109375 1746032986.9376
MEM 622.316406 1746032987.0380
MEM 622.773438 1746032987.1384
MEM 623.046875 1746032987.2388
MEM 623.441406 1746032987.3391
MEM 623.773438 1746032987.4395
MEM 624.101562 1746032987.5401
MEM 624.574219 1746032987.6407
MEM 625.039062 1746032987.7413
MEM 625.437500 1746032987.8420
MEM 625.917969 1746032987.9427
MEM 626.429688 1746032988.0430
MEM 626.957031 1746032988.1437
MEM 627.425781 1746032988.2443
MEM 627.765625 1746032988.3445
MEM 628.359375 1746032988.4448
MEM 628.695312 1746032988.5452
MEM 628.976562 1746032988.6460
MEM 629.183594 1746032988.7474
MEM 629.457031 1746032988.8477
MEM 629.730469 1746032988.9481
MEM 630.062500 1746032989.0484
MEM 630.234375 1746032989.1488
MEM 630.535156 1746032989.2494
MEM 630.863281 1746032989.3502
MEM 631.062500 1746032989.4621
MEM 631.328125 1746032989.5630
MEM 631.535156 1746032989.6633
MEM 631.925781 1746032989.7638
MEM 632.328125 1746032989.8640
MEM 632.589844 1746032989.9644
MEM 632.863281 1746032990.0652
MEM 633.320312 1746032990.1660
MEM 633.667969 1746032990.2663
MEM 634.183594 1746032990.3669
MEM 634.386719 1746032990.4672
MEM 634.859375 1746032990.5675
MEM 635.253906 1746032990.6678
MEM 635.714844 1746032990.7680
MEM 636.050781 1746032990.8686
MEM 636.515625 1746032990.9690
MEM 636.980469 1746032991.0693
MEM 637.378906 1746032991.1699
MEM 637.781250 1746032991.2703
MEM 638.042969 1746032991.3707
MEM 638.507812 1746032991.4710
MEM 638.906250 1746032991.5712
MEM 639.371094 1746032991.6718
MEM 639.835938 1746032991.7724
MEM 640.171875 1746032991.8749
MEM 616.441406 1746032991.9773
MEM 616.898438 1746032992.0782
MEM 617.238281 1746032992.1789
MEM 617.523438 1746032992.2794
MEM 614.925781 1746032992.3801
MEM 613.210938 1746032992.4804
MEM 611.464844 1746032992.5816
MEM 609.800781 1746032992.6822
MEM 609.265625 1746032992.7825
MEM 606.601562 1746032992.8834
MEM 576.964844 1746032992.9838
MEM 576.203125 1746032993.0843
MEM 576.453125 1746032993.1851
MEM 576.796875 1746032993.2858
MEM 577.074219 1746032993.3865
MEM 577.414062 1746032993.4869
MEM 577.757812 1746032993.5871
MEM 577.828125 1746032993.6926
MEM 578.019531 1746032993.7990
MEM 578.156250 1746032993.9125
MEM 578.285156 1746032994.0332
MEM 578.355469 1746032994.1417
MEM 578.585938 1746032994.2513
MEM 578.757812 1746032994.3527
MEM 578.820312 1746032994.4848
MEM 577.960938 1746032994.5867
MEM 577.285156 1746032994.6871
MEM 577.292969 1746032994.7875
MEM 577.582031 1746032994.8880
MEM 554.933594 1746032994.9920
MEM 555.261719 1746032995.0944
MEM 555.468750 1746032995.2003
MEM 554.742188 1746032995.3006
MEM 552.949219 1746032995.4010
MEM 553.222656 1746032995.5018
MEM 551.433594 1746032995.6022
MEM 549.710938 1746032995.7030
MEM 549.054688 1746032995.8033
MEM 549.265625 1746032995.9036
MEM 549.535156 1746032996.0160
MEM 549.613281 1746032996.1164
MEM 549.886719 1746032996.2172
MEM 550.093750 1746032996.3177
MEM 550.335938 1746032996.4180
MEM 550.652344 1746032996.5186
MEM 551.062500 1746032996.6189
MEM 551.406250 1746032996.7193
MEM 551.683594 1746032996.8195
MEM 552.148438 1746032996.9200
MEM 552.484375 1746032997.0205
MEM 552.878906 1746032997.1211
MEM 553.191406 1746032997.2213
MEM 553.550781 1746032997.3218
MEM 553.925781 1746032997.4221
MEM 554.277344 1746032997.5233
MEM 554.742188 1746032997.6260
MEM 555.007812 1746032997.7262
MEM 555.277344 1746032997.8265
MEM 555.601562 1746032997.9269
MEM 556.015625 1746032998.0275
MEM 556.285156 1746032998.1279
MEM 556.617188 1746032998.2286
MEM 557.015625 1746032998.3290
MEM 557.351562 1746032998.4295
MEM 557.878906 1746032998.5298
MEM 558.343750 1746032998.6301
MEM 558.808594 1746032998.7306
MEM 559.207031 1746032998.8312
MEM 559.742188 1746032998.9319
MEM 560.171875 1746032999.0322
MEM 560.671875 1746032999.1324
MEM 561.199219 1746032999.2330
MEM 561.726562 1746032999.3337
MEM 562.199219 1746032999.4340
MEM 562.464844 1746032999.5356
MEM 562.726562 1746032999.6376
MEM 562.796875 1746032999.7405
MEM 563.191406 1746032999.8418
MEM 563.523438 1746032999.9426
MEM 563.722656 1746033000.0438
MEM 563.992188 1746033000.1443
MEM 564.320312 1746033000.2445
MEM 564.589844 1746033000.3454
MEM 564.859375 1746033000.4483
MEM 565.183594 1746033000.5486
MEM 565.523438 1746033000.6492
MEM 565.851562 1746033000.7495
MEM 566.187500 1746033000.8498
MEM 566.386719 1746033000.9507
MEM 566.847656 1746033001.0511
MEM 567.117188 1746033001.1516
MEM 567.582031 1746033001.2522
MEM 567.894531 1746033001.3524
MEM 568.378906 1746033001.4530
MEM 568.644531 1746033001.5539
MEM 568.980469 1746033001.6541
MEM 569.445312 1746033001.7546
MEM 569.972656 1746033001.8554
MEM 570.308594 1746033001.9563
MEM 570.636719 1746033002.0582
MEM 570.972656 1746033002.1589
MEM 571.328125 1746033002.2591
MEM 571.832031 1746033002.3594
MEM 572.296875 1746033002.4598
MEM 572.566406 1746033002.5601
MEM 572.964844 1746033002.6604
MEM 573.355469 1746033002.7609
MEM 573.628906 1746033002.8613
MEM 574.097656 1746033002.9620
MEM 574.359375 1746033003.0623
MEM 574.761719 1746033003.1628
MEM 575.156250 1746033003.2633
MEM 575.625000 1746033003.3638
MEM 575.960938 1746033003.4643
MEM 576.425781 1746033003.5650
MEM 576.906250 1746033003.6654
MEM 577.453125 1746033003.7660
MEM 577.941406 1746033003.8663
MEM 578.453125 1746033003.9666
MEM 578.949219 1746033004.0671
MEM 579.285156 1746033004.1673
MEM 579.750000 1746033004.2679
MEM 580.015625 1746033004.3793
MEM 580.339844 1746033004.4858
MEM 580.605469 1746033004.5867
MEM 580.808594 1746033004.6872
MEM 581.078125 1746033004.7921
MEM 581.226562 1746033004.8927
MEM 581.542969 1746033004.9931
MEM 581.812500 1746033005.0935
MEM 582.132812 1746033005.1969
MEM 582.406250 1746033005.2995
MEM 582.667969 1746033005.4003
MEM 583.070312 1746033005.5008
MEM 583.402344 1746033005.6011
MEM 583.734375 1746033005.7014
MEM 584.125000 1746033005.8020
MEM 584.398438 1746033005.9025
MEM 584.863281 1746033006.0032
MEM 585.199219 1746033006.1035
MEM 585.726562 1746033006.2040
MEM 586.058594 1746033006.3045
MEM 586.453125 1746033006.4076
MEM 586.726562 1746033006.5085
MEM 587.253906 1746033006.6089
MEM 587.718750 1746033006.7095
MEM 588.046875 1746033006.8105
MEM 588.382812 1746033006.9108
MEM 588.714844 1746033007.0113
MEM 589.031250 1746033007.1119
MEM 589.308594 1746033007.2126
MEM 589.582031 1746033007.3129
MEM 590.046875 1746033007.4136
MEM 590.378906 1746033007.5138
MEM 590.902344 1746033007.6147
MEM 591.175781 1746033007.7151
MEM 591.574219 1746033007.8155
MEM 591.906250 1746033007.9161
MEM 592.394531 1746033008.0165
MEM 592.707031 1746033008.1168
MEM 593.171875 1746033008.2172
MEM 593.371094 1746033008.3251
MEM 593.707031 1746033008.4253
MEM 594.296875 1746033008.5257
MEM 594.695312 1746033008.6265
MEM 595.027344 1746033008.7270
MEM 595.492188 1746033008.8277
MEM 595.699219 1746033008.9284
MEM 596.222656 1746033009.0286
MEM 596.562500 1746033009.1291
MEM 597.089844 1746033009.2298
MEM 597.554688 1746033009.3301
MEM 597.890625 1746033009.4307
MEM 598.347656 1746033009.5406
MEM 598.417969 1746033009.6491
MEM 598.683594 1746033009.7501
MEM 598.882812 1746033009.8503
MEM 599.148438 1746033009.9507
MEM 599.410156 1746033010.0511
MEM 599.746094 1746033010.1517
MEM 600.140625 1746033010.2527
MEM 600.355469 1746033010.3594
MEM 600.683594 1746033010.4607
MEM 600.949219 1746033010.5627
MEM 601.156250 1746033010.6636
MEM 601.503906 1746033010.7640
MEM 601.742188 1746033010.8660
MEM 602.007812 1746033010.9665
MEM 602.265625 1746033011.0669
MEM 602.734375 1746033011.1671
MEM 602.804688 1746033011.2676
MEM 602.804688 1746033011.3681
MEM 602.804688 1746033011.4689
MEM 602.804688 1746033011.5694
MEM 602.804688 1746033011.6700
MEM 602.804688 1746033011.7709
MEM 603.007812 1746033011.8723
MEM 603.332031 1746033011.9732
MEM 603.800781 1746033012.0740
MEM 604.007812 1746033012.1746
MEM 604.531250 1746033012.2750
MEM 604.863281 1746033012.3755
MEM 605.328125 1746033012.4762
MEM 605.593750 1746033012.5764
MEM 606.058594 1746033012.6770
MEM 606.359375 1746033012.7774
MEM 606.855469 1746033012.8781
MEM 607.121094 1746033012.9787
MEM 607.457031 1746033013.0789
MEM 607.656250 1746033013.1794
MEM 607.984375 1746033013.2798
MEM 608.449219 1746033013.3804
MEM 608.718750 1746033013.4807
MEM 609.117188 1746033013.5809
MEM 609.449219 1746033013.6815
MEM 609.929688 1746033013.7819
MEM 610.312500 1746033013.8823
MEM 610.777344 1746033013.9826
MEM 611.242188 1746033014.0831
MEM 611.242188 1746033014.2378
MEM 611.769531 1746033014.3394
MEM 612.234375 1746033014.4398
MEM 612.570312 1746033014.5401
MEM 613.105469 1746033014.6404
MEM 613.632812 1746033014.7409
MEM 613.898438 1746033014.8412
MEM 614.164062 1746033014.9487
MEM 614.433594 1746033015.0581
MEM 614.632812 1746033015.1595
MEM 614.898438 1746033015.2604
MEM 615.160156 1746033015.3611
MEM 615.625000 1746033015.4615
MEM 615.890625 1746033015.5620
MEM 616.113281 1746033015.6625
MEM 616.554688 1746033015.7628
MEM 616.933594 1746033015.8633
MEM 617.289062 1746033015.9636
MEM 617.753906 1746033016.0642
MEM 618.214844 1746033016.1646
MEM 618.746094 1746033016.2647
MEM 619.082031 1746033016.3650
MEM 619.550781 1746033016.4653
MEM 620.015625 1746033016.5656
MEM 620.382812 1746033016.6663
MEM 620.878906 1746033016.7666
MEM 621.343750 1746033016.8668
MEM 621.742188 1746033016.9672
MEM 622.140625 1746033017.0678
MEM 622.605469 1746033017.1681
MEM 623.078125 1746033017.2686
MEM 623.542969 1746033017.3688
MEM 623.937500 1746033017.4694
MEM 624.410156 1746033017.5700
MEM 624.937500 1746033017.6716
MEM 625.406250 1746033017.7727
MEM 625.937500 1746033017.8735
MEM 626.269531 1746033017.9739
MEM 626.667969 1746033018.0741
MEM 627.066406 1746033018.1744
MEM 627.597656 1746033018.2747
MEM 628.066406 1746033018.3750
MEM 628.332031 1746033018.4759
MEM 628.792969 1746033018.5764
MEM 629.390625 1746033018.6770
MEM 629.859375 1746033018.7773
MEM 630.386719 1746033018.8775
MEM 630.882812 1746033018.9778
MEM 631.386719 1746033019.0783
MEM 631.914062 1746033019.1789
MEM 632.453125 1746033019.2793
MEM 633.042969 1746033019.3798
MEM 633.515625 1746033019.4801
MEM 633.910156 1746033019.5805
MEM 633.980469 1746033019.6808
MEM 634.316406 1746033019.7812
MEM 634.707031 1746033019.8814
MEM 635.035156 1746033019.9817
MEM 635.437500 1746033020.0821
MEM 635.769531 1746033020.1825
MEM 636.097656 1746033020.2829
MEM 636.562500 1746033020.3834
MEM 637.031250 1746033020.4837
MEM 637.496094 1746033020.5843
MEM 638.007812 1746033020.6847
MEM 638.359375 1746033020.7854
MEM 638.820312 1746033020.8860
MEM 639.160156 1746033020.9868
MEM 639.691406 1746033021.0879
MEM 640.156250 1746033021.1890
MEM 640.621094 1746033021.2897
MEM 640.957031 1746033021.3902
MEM 641.464844 1746033021.4907
MEM 641.949219 1746033021.5911
MEM 642.414062 1746033021.6917
MEM 642.812500 1746033021.7921
MEM 643.277344 1746033021.8924
MEM 643.742188 1746033021.9930
MEM 644.078125 1746033022.0936
MEM 644.539062 1746033022.1940
MEM 645.136719 1746033022.2945
MEM 645.601562 1746033022.3951
MEM 645.937500 1746033022.4958
MEM 646.402344 1746033022.5963
MEM 646.929688 1746033022.6967
MEM 647.394531 1746033022.7970
MEM 647.597656 1746033022.8975
MEM 648.128906 1746033022.9976
MEM 648.656250 1746033023.0982
MEM 649.199219 1746033023.1985
MEM 649.726562 1746033023.2992
MEM 650.253906 1746033023.3994
MEM 650.726562 1746033023.4997
MEM 651.203125 1746033023.5999
MEM 651.718750 1746033023.7007
MEM 652.269531 1746033023.8011
MEM 652.750000 1746033023.9042
MEM 653.027344 1746033024.0087
MEM 653.238281 1746033024.1226
MEM 653.582031 1746033024.2240
MEM 653.910156 1746033024.3244
MEM 654.375000 1746033024.4247
MEM 654.582031 1746033024.5250
MEM 655.039062 1746033024.6257
MEM 655.335938 1746033024.7261
MEM 655.902344 1746033024.8266
MEM 656.367188 1746033024.9271
MEM 656.707031 1746033025.0276
MEM 657.234375 1746033025.1281
MEM 657.695312 1746033025.2286
MEM 658.031250 1746033025.3291
MEM 658.363281 1746033025.4293
MEM 658.695312 1746033025.5299
MEM 659.226562 1746033025.6303
MEM 659.687500 1746033025.7308
MEM 660.023438 1746033025.8314
MEM 660.488281 1746033025.9316
MEM 661.015625 1746033026.0319
MEM 661.359375 1746033026.1321
MEM 661.886719 1746033026.2325
MEM 662.289062 1746033026.3327
MEM 662.878906 1746033026.4334
MEM 663.343750 1746033026.5339
MEM 663.679688 1746033026.6345
MEM 664.207031 1746033026.7349
MEM 664.671875 1746033026.8357
MEM 665.136719 1746033026.9365
MEM 665.472656 1746033027.0375
MEM 666.070312 1746033027.1382
MEM 666.535156 1746033027.2385
MEM 666.800781 1746033027.3389
MEM 667.472656 1746033027.4393
MEM 668.000000 1746033027.5399
MEM 668.464844 1746033027.6402
MEM 669.000000 1746033027.7405
MEM 669.507812 1746033027.8411
MEM 670.058594 1746033027.9415
MEM 670.593750 1746033028.0421
MEM 671.058594 1746033028.1424
MEM 671.656250 1746033028.2426
MEM 671.992188 1746033028.3432
MEM 672.148438 1746033028.4497
MEM 672.457031 1746033028.5552
MEM 672.722656 1746033028.6565
MEM 673.183594 1746033028.7568
MEM 673.449219 1746033028.8572
MEM 673.781250 1746033028.9576
MEM 674.250000 1746033029.0577
MEM 674.714844 1746033029.1580
MEM 675.113281 1746033029.2585
MEM 675.578125 1746033029.3588
MEM 676.046875 1746033029.4593
MEM 676.570312 1746033029.5595
MEM 676.843750 1746033029.6599
MEM 677.308594 1746033029.7604
MEM 677.773438 1746033029.8608
MEM 678.363281 1746033029.9613
MEM 678.832031 1746033030.0616
MEM 679.105469 1746033030.1620
MEM 679.566406 1746033030.2624
MEM 679.953125 1746033030.3625
MEM 680.492188 1746033030.4628
MEM 680.960938 1746033030.5630
MEM 681.421875 1746033030.6636
MEM 681.820312 1746033030.7642
MEM 682.285156 1746033030.8648
MEM 682.750000 1746033030.9652
MEM 683.222656 1746033031.0656
MEM 683.519531 1746033031.1661
MEM 683.792969 1746033031.2663
MEM 684.324219 1746033031.3665
MEM 684.785156 1746033031.4668
MEM 685.378906 1746033031.5673
MEM 685.585938 1746033031.6678
MEM 686.050781 1746033031.7681
MEM 686.640625 1746033031.8689
MEM 687.179688 1746033031.9699
MEM 687.707031 1746033032.0703
MEM 688.242188 1746033032.1707
MEM 688.707031 1746033032.2708
MEM 689.234375 1746033032.3712
MEM 689.906250 1746033032.4719
MEM 690.382812 1746033032.5724
MEM 690.902344 1746033032.6727
MEM 691.171875 1746033032.7730
MEM 691.242188 1746033032.8789
MEM 691.570312 1746033032.9796
MEM 691.898438 1746033033.0800
MEM 692.234375 1746033033.1805
MEM 692.562500 1746033033.2810
MEM 692.835938 1746033033.3817
MEM 693.335938 1746033033.4821
MEM 693.625000 1746033033.5824
MEM 694.023438 1746033033.6830
MEM 694.363281 1746033033.7835
MEM 694.890625 1746033033.8840
MEM 695.417969 1746033033.9844
MEM 695.820312 1746033034.0850
MEM 696.156250 1746033034.1874
MEM 696.621094 1746033034.2880
MEM 697.210938 1746033034.3886
MEM 697.675781 1746033034.4892
MEM 698.011719 1746033034.5895
MEM 698.414062 1746033034.6899
MEM 698.941406 1746033034.7905
MEM 699.335938 1746033034.8907
MEM 699.804688 1746033034.9910
MEM 700.222656 1746033035.0912
MEM 700.488281 1746033035.1916
MEM 701.101562 1746033035.2922
MEM 701.582031 1746033035.3925
MEM 702.066406 1746033035.4929
MEM 702.394531 1746033035.5934
MEM 702.660156 1746033035.6937
MEM 703.125000 1746033035.7941
MEM 703.593750 1746033035.8945
MEM 703.992188 1746033035.9948
MEM 704.433594 1746033036.0952
MEM 704.664062 1746033036.1956
MEM 705.128906 1746033036.2960
MEM 705.718750 1746033036.3967
MEM 706.121094 1746033036.4971
MEM 706.519531 1746033036.5977
